Date,Crop,Market,Price,Unit
2025-09-13,Beans,Kalerwe,3267.0,kg
2025-09-14,Beans,Kalerwe,3152.0,kg
2025-09-15,Beans,Kalerwe,3298.0,kg
2025-09-16,Beans,Kalerwe,3237.0,kg
2025-09-17,Beans,Kalerwe,3371.0,kg
2025-09-18,Beans,Kalerwe,3393.0,kg
2025-09-19,Beans,Kalerwe,3368.0,kg
2025-09-20,Beans,Kalerwe,3336.0,kg
2025-09-21,Beans,Kalerwe,3234.0,kg
2025-09-22,Beans,Kalerwe,3291.0,kg
2025-09-23,Beans,Kalerwe,3250.0,kg
2025-09-24,Beans,Kalerwe,3399.0,kg
2025-09-25,Beans,Kalerwe,3307.0,kg
2025-09-26,Beans,Kalerwe,3396.0,kg
2025-09-27,Beans,Kalerwe,3485.0,kg
2025-09-28,Beans,Kalerwe,3369.0,kg
2025-09-29,Beans,Kalerwe,3419.0,kg
2025-09-30,Beans,Kalerwe,3397.0,kg
2025-10-01,Beans,Kalerwe,3468.0,kg
2025-10-02,Beans,Kalerwe,3481.0,kg
2025-10-03,Beans,Kalerwe,3437.0,kg
2025-10-04,Beans,Kalerwe,3335.0,kg
2025-10-05,Beans,Kalerwe,3466.0,kg
2025-10-06,Beans,Kalerwe,3470.0,kg
2025-10-07,Beans,Kalerwe,3504.0,kg
2025-10-08,Beans,Kalerwe,3433.0,kg
2025-10-09,Beans,Kalerwe,3481.0,kg
2025-10-10,Beans,Kalerwe,3544.0,kg
2025-10-11,Beans,Kalerwe,3429.0,kg
2025-10-12,Beans,Kalerwe,3599.0,kg
2025-10-13,Beans,Kalerwe,3414.0,kg
2025-10-14,Beans,Kalerwe,3487.0,kg
2025-10-15,Beans,Kalerwe,3565.0,kg
2025-10-16,Beans,Kalerwe,3682.0,kg
2025-10-17,Beans,Kalerwe,3338.0,kg
2025-10-18,Beans,Kalerwe,3466.0,kg
2025-10-19,Beans,Kalerwe,3649.0,kg
2025-10-20,Beans,Kalerwe,3751.0,kg
2025-10-21,Beans,Kalerwe,3583.0,kg
2025-10-22,Beans,Kalerwe,3715.0,kg
2025-10-23,Beans,Kalerwe,3550.0,kg
2025-10-24,Beans,Kalerwe,3630.0,kg
2025-10-25,Beans,Kalerwe,3571.0,kg
2025-10-26,Beans,Kalerwe,3713.0,kg
2025-10-27,Beans,Kalerwe,3700.0,kg
2025-10-28,Beans,Kalerwe,3729.0,kg
2025-10-29,Beans,Kalerwe,3836.0,kg
2025-10-30,Beans,Kalerwe,3616.0,kg
2025-10-31,Beans,Kalerwe,3782.0,kg
2025-11-01,Beans,Kalerwe,3772.0,kg
2025-11-02,Beans,Kalerwe,3718.0,kg
2025-11-03,Beans,Kalerwe,3738.0,kg
2025-11-04,Beans,Kalerwe,3979.0,kg
2025-11-05,Beans,Kalerwe,3910.0,kg
2025-11-06,Beans,Kalerwe,3779.0,kg
2025-11-07,Beans,Kalerwe,3725.0,kg
2025-11-08,Beans,Kalerwe,3795.0,kg
2025-11-09,Beans,Kalerwe,3900.0,kg
2025-11-10,Beans,Kalerwe,3912.0,kg
2025-11-11,Beans,Kalerwe,3745.0,kg
2025-11-12,Beans,Kalerwe,3910.0,kg
2025-11-13,Beans,Kalerwe,3866.0,kg
2025-11-14,Beans,Kalerwe,3927.0,kg
2025-11-15,Beans,Kalerwe,3723.0,kg
2025-11-16,Beans,Kalerwe,3893.0,kg
2025-11-17,Beans,Kalerwe,4007.0,kg
2025-11-18,Beans,Kalerwe,3885.0,kg
2025-11-19,Beans,Kalerwe,4017.0,kg
2025-11-20,Beans,Kalerwe,4124.0,kg
2025-11-21,Beans,Kalerwe,3956.0,kg
2025-11-22,Beans,Kalerwe,3948.0,kg
2025-11-23,Beans,Kalerwe,3896.0,kg
2025-11-24,Beans,Kalerwe,3934.0,kg
2025-11-25,Beans,Kalerwe,3758.0,kg
2025-11-26,Beans,Kalerwe,4066.0,kg
2025-11-27,Beans,Kalerwe,4025.0,kg
2025-11-28,Beans,Kalerwe,3915.0,kg
2025-11-29,Beans,Kalerwe,3840.0,kg
2025-11-30,Beans,Kalerwe,3910.0,kg
2025-12-01,Beans,Kalerwe,4095.0,kg
2025-12-02,Beans,Kalerwe,4020.0,kg
2025-12-03,Beans,Kalerwe,3966.0,kg
2025-12-04,Beans,Kalerwe,3843.0,kg
2025-12-05,Beans,Kalerwe,3860.0,kg
2025-12-06,Beans,Kalerwe,4007.0,kg
2025-12-07,Beans,Kalerwe,4036.0,kg
2025-12-08,Beans,Kalerwe,3911.0,kg
2025-12-09,Beans,Kalerwe,3952.0,kg
2025-12-10,Beans,Kalerwe,3956.0,kg
2025-12-11,Beans,Kalerwe,4115.0,kg
2025-12-12,Beans,Kalerwe,4100.0,kg
2025-12-13,Beans,Kalerwe,4162.0,kg
2025-12-14,Beans,Kalerwe,4087.0,kg
2025-12-15,Beans,Kalerwe,4026.0,kg
2025-12-16,Beans,Kalerwe,3882.0,kg
2025-12-17,Beans,Kalerwe,4004.0,kg
2025-12-18,Beans,Kalerwe,4134.0,kg
2025-12-19,Beans,Kalerwe,4203.0,kg
2025-12-20,Beans,Kalerwe,4122.0,kg
2025-12-21,Beans,Kalerwe,4269.0,kg
2025-12-22,Beans,Kalerwe,4206.0,kg
2025-12-23,Beans,Kalerwe,4092.0,kg
2025-12-24,Beans,Kalerwe,4035.0,kg
2025-12-25,Beans,Kalerwe,4093.0,kg
2025-12-26,Beans,Kalerwe,4163.0,kg
2025-12-27,Beans,Kalerwe,4066.0,kg
2025-12-28,Beans,Kalerwe,4021.0,kg
2025-12-29,Beans,Kalerwe,4185.0,kg
2025-12-30,Beans,Kalerwe,4133.0,kg
2025-12-31,Beans,Kalerwe,4132.0,kg
2026-01-01,Beans,Kalerwe,3981.0,kg
2026-01-02,Beans,Kalerwe,4120.0,kg
2026-01-03,Beans,Kalerwe,3985.0,kg
2026-01-04,Beans,Kalerwe,3956.0,kg
2026-01-05,Beans,Kalerwe,4099.0,kg
2026-01-06,Beans,Kalerwe,4213.0,kg
2026-01-07,Beans,Kalerwe,4209.0,kg
2026-01-08,Beans,Kalerwe,4182.0,kg
2026-01-09,Beans,Kalerwe,4281.0,kg
2026-01-10,Beans,Kalerwe,4141.0,kg
2026-01-11,Beans,Kalerwe,4240.0,kg
2026-01-12,Beans,Kalerwe,4059.0,kg
2026-01-13,Beans,Kalerwe,4089.0,kg
2026-01-14,Beans,Kalerwe,4060.0,kg
2026-01-15,Beans,Kalerwe,4131.0,kg
2026-01-16,Beans,Kalerwe,4114.0,kg
2026-01-17,Beans,Kalerwe,4265.0,kg
2026-01-18,Beans,Kalerwe,4118.0,kg
2026-01-19,Beans,Kalerwe,3915.0,kg
2026-01-20,Beans,Kalerwe,4167.0,kg
2026-01-21,Beans,Kalerwe,3993.0,kg
2026-01-22,Beans,Kalerwe,4047.0,kg
2026-01-23,Beans,Kalerwe,4101.0,kg
2026-01-24,Beans,Kalerwe,3992.0,kg
2026-01-25,Beans,Kalerwe,4040.0,kg
2026-01-26,Beans,Kalerwe,3954.0,kg
2024-01-28,Beans,Masaka,3712.0,kg
2024-01-29,Beans,Masaka,3751.0,kg
2024-01-30,Beans,Masaka,3799.0,kg
2024-01-31,Beans,Masaka,3814.0,kg
2024-02-01,Beans,Masaka,3558.0,kg
2024-02-02,Beans,Masaka,3729.0,kg
2024-02-03,Beans,Masaka,3563.0,kg
2024-02-04,Beans,Masaka,3802.0,kg
2024-02-05,Beans,Masaka,3746.0,kg
2024-02-06,Beans,Masaka,3541.0,kg
2024-02-07,Beans,Masaka,3836.0,kg
2024-02-08,Beans,Masaka,3684.0,kg
2024-02-09,Beans,Masaka,3649.0,kg
2024-02-10,Beans,Masaka,3836.0,kg
2024-02-11,Beans,Masaka,3820.0,kg
2024-02-12,Beans,Masaka,3801.0,kg
2024-02-13,Beans,Masaka,3849.0,kg
2024-02-14,Beans,Masaka,4053.0,kg
2024-02-15,Beans,Masaka,3857.0,kg
2024-02-16,Beans,Masaka,4047.0,kg
2024-02-17,Beans,Masaka,3815.0,kg
2024-02-18,Beans,Masaka,3871.0,kg
2024-02-19,Beans,Masaka,3926.0,kg
2024-02-20,Beans,Masaka,3974.0,kg
2024-02-21,Beans,Masaka,3894.0,kg
2024-02-22,Beans,Masaka,3977.0,kg
2024-02-23,Beans,Masaka,3849.0,kg
2024-02-24,Beans,Masaka,4082.0,kg
2024-02-25,Beans,Masaka,4052.0,kg
2024-02-26,Beans,Masaka,3854.0,kg
2024-02-27,Beans,Masaka,4022.0,kg
2024-02-28,Beans,Masaka,3955.0,kg
2024-02-29,Beans,Masaka,4038.0,kg
2024-03-01,Beans,Masaka,4039.0,kg
2024-03-02,Beans,Masaka,4108.0,kg
2024-03-03,Beans,Masaka,4039.0,kg
2024-03-04,Beans,Masaka,4042.0,kg
2024-03-05,Beans,Masaka,4070.0,kg
2024-03-06,Beans,Masaka,4207.0,kg
2024-03-07,Beans,Masaka,4027.0,kg
2024-03-08,Beans,Masaka,4249.0,kg
2024-03-09,Beans,Masaka,4198.0,kg
2024-03-10,Beans,Masaka,4030.0,kg
2024-03-11,Beans,Masaka,4068.0,kg
2024-03-12,Beans,Masaka,4188.0,kg
2024-03-13,Beans,Masaka,4047.0,kg
2024-03-14,Beans,Masaka,4227.0,kg
2024-03-15,Beans,Masaka,4016.0,kg
2024-03-16,Beans,Masaka,4145.0,kg
2024-03-17,Beans,Masaka,3998.0,kg
2024-03-18,Beans,Masaka,4051.0,kg
2024-03-19,Beans,Masaka,4288.0,kg
2024-03-20,Beans,Masaka,4055.0,kg
2024-03-21,Beans,Masaka,4183.0,kg
2024-03-22,Beans,Masaka,4312.0,kg
2024-03-23,Beans,Masaka,4072.0,kg
2024-03-24,Beans,Masaka,4257.0,kg
2024-03-25,Beans,Masaka,4077.0,kg
2024-03-26,Beans,Masaka,4050.0,kg
2024-03-27,Beans,Masaka,4237.0,kg
2024-03-28,Beans,Masaka,4180.0,kg
2024-03-29,Beans,Masaka,4422.0,kg
2024-03-30,Beans,Masaka,4126.0,kg
2024-03-31,Beans,Masaka,4106.0,kg
2024-04-01,Beans,Masaka,4222.0,kg
2024-04-02,Beans,Masaka,4284.0,kg
2024-04-03,Beans,Masaka,4170.0,kg
2024-04-04,Beans,Masaka,4057.0,kg
2024-04-05,Beans,Masaka,4016.0,kg
2024-04-06,Beans,Masaka,4147.0,kg
2024-04-07,Beans,Masaka,3936.0,kg
2024-04-08,Beans,Masaka,4196.0,kg
2024-04-09,Beans,Masaka,4066.0,kg
2024-04-10,Beans,Masaka,4347.0,kg
2024-04-11,Beans,Masaka,4306.0,kg
2024-04-12,Beans,Masaka,4259.0,kg
2024-04-13,Beans,Masaka,4197.0,kg
2024-04-14,Beans,Masaka,4129.0,kg
2024-04-15,Beans,Masaka,4367.0,kg
2024-04-16,Beans,Masaka,4387.0,kg
2024-04-17,Beans,Masaka,4221.0,kg
2024-04-18,Beans,Masaka,4188.0,kg
2024-04-19,Beans,Masaka,4072.0,kg
2024-04-20,Beans,Masaka,4433.0,kg
2024-04-21,Beans,Masaka,4312.0,kg
2024-04-22,Beans,Masaka,4362.0,kg
2024-04-23,Beans,Masaka,4279.0,kg
2024-04-24,Beans,Masaka,4254.0,kg
2024-04-25,Beans,Masaka,4203.0,kg
2024-04-26,Beans,Masaka,4323.0,kg
2024-04-27,Beans,Masaka,4271.0,kg
2024-04-28,Beans,Masaka,4227.0,kg
2024-04-29,Beans,Masaka,4347.0,kg
2024-04-30,Beans,Masaka,4089.0,kg
2024-05-01,Beans,Masaka,4255.0,kg
2024-05-02,Beans,Masaka,4024.0,kg
2024-05-03,Beans,Masaka,4057.0,kg
2024-05-04,Beans,Masaka,4457.0,kg
2024-05-05,Beans,Masaka,4428.0,kg
2024-05-06,Beans,Masaka,4464.0,kg
2024-05-07,Beans,Masaka,4153.0,kg
2024-05-08,Beans,Masaka,4293.0,kg
2024-05-09,Beans,Masaka,4121.0,kg
2024-05-10,Beans,Masaka,4325.0,kg
2024-05-11,Beans,Masaka,4368.0,kg
2024-05-12,Beans,Masaka,4128.0,kg
2024-05-13,Beans,Masaka,4332.0,kg
2024-05-14,Beans,Masaka,4319.0,kg
2024-05-15,Beans,Masaka,4271.0,kg
2024-05-16,Beans,Masaka,4140.0,kg
2024-05-17,Beans,Masaka,4087.0,kg
2024-05-18,Beans,Masaka,4074.0,kg
2024-05-19,Beans,Masaka,4097.0,kg
2024-05-20,Beans,Masaka,4079.0,kg
2024-05-21,Beans,Masaka,4157.0,kg
2024-05-22,Beans,Masaka,4241.0,kg
2024-05-23,Beans,Masaka,4125.0,kg
2024-05-24,Beans,Masaka,4190.0,kg
2024-05-25,Beans,Masaka,4007.0,kg
2024-05-26,Beans,Masaka,4150.0,kg
2024-05-27,Beans,Masaka,4134.0,kg
2024-05-28,Beans,Masaka,4027.0,kg
2024-05-29,Beans,Masaka,4131.0,kg
2024-05-30,Beans,Masaka,4040.0,kg
2024-05-31,Beans,Masaka,3793.0,kg
2024-06-01,Beans,Masaka,3992.0,kg
2024-06-02,Beans,Masaka,4037.0,kg
2024-06-03,Beans,Masaka,4047.0,kg
2024-06-04,Beans,Masaka,3921.0,kg
2024-06-05,Beans,Masaka,4137.0,kg
2024-06-06,Beans,Masaka,3869.0,kg
2024-06-07,Beans,Masaka,4020.0,kg
2024-06-08,Beans,Masaka,4065.0,kg
2024-06-09,Beans,Masaka,3965.0,kg
2024-06-10,Beans,Masaka,3861.0,kg
2024-06-11,Beans,Masaka,4000.0,kg
2024-06-12,Beans,Masaka,4060.0,kg
2024-06-13,Beans,Masaka,3824.0,kg
2024-06-14,Beans,Masaka,3887.0,kg
2024-06-15,Beans,Masaka,4047.0,kg
2024-06-16,Beans,Masaka,3741.0,kg
2024-06-17,Beans,Masaka,3919.0,kg
2024-06-18,Beans,Masaka,3930.0,kg
2024-06-19,Beans,Masaka,3791.0,kg
2024-06-20,Beans,Masaka,3898.0,kg
2024-06-21,Beans,Masaka,3878.0,kg
2024-06-22,Beans,Masaka,3841.0,kg
2024-06-23,Beans,Masaka,4009.0,kg
2024-06-24,Beans,Masaka,3949.0,kg
2024-06-25,Beans,Masaka,3879.0,kg
2024-06-26,Beans,Masaka,3912.0,kg
2024-06-27,Beans,Masaka,3819.0,kg
2024-06-28,Beans,Masaka,3879.0,kg
2024-06-29,Beans,Masaka,3892.0,kg
2024-06-30,Beans,Masaka,3764.0,kg
2024-07-01,Beans,Masaka,3772.0,kg
2024-07-02,Beans,Masaka,3868.0,kg
2024-07-03,Beans,Masaka,3813.0,kg
2024-07-04,Beans,Masaka,3828.0,kg
2024-07-05,Beans,Masaka,3839.0,kg
2024-07-06,Beans,Masaka,3709.0,kg
2024-07-07,Beans,Masaka,3765.0,kg
2024-07-08,Beans,Masaka,3659.0,kg
2024-07-09,Beans,Masaka,3603.0,kg
2024-07-10,Beans,Masaka,3748.0,kg
2024-07-11,Beans,Masaka,3732.0,kg
2024-07-12,Beans,Masaka,3699.0,kg
2024-07-13,Beans,Masaka,3666.0,kg
2024-07-14,Beans,Masaka,3614.0,kg
2024-07-15,Beans,Masaka,3721.0,kg
2024-07-16,Beans,Masaka,3641.0,kg
2024-07-17,Beans,Masaka,3664.0,kg
2024-07-18,Beans,Masaka,3746.0,kg
2024-07-19,Beans,Masaka,3580.0,kg
2024-07-20,Beans,Masaka,3574.0,kg
2024-07-21,Beans,Masaka,3648.0,kg
2024-07-22,Beans,Masaka,3494.0,kg
2024-07-23,Beans,Masaka,3507.0,kg
2024-07-24,Beans,Masaka,3510.0,kg
2024-07-25,Beans,Masaka,3677.0,kg
2024-07-26,Beans,Masaka,3618.0,kg
2024-07-27,Beans,Masaka,3646.0,kg
2024-07-28,Beans,Masaka,3529.0,kg
2024-07-29,Beans,Masaka,3481.0,kg
2024-07-30,Beans,Masaka,3529.0,kg
2024-07-31,Beans,Masaka,3561.0,kg
2024-08-01,Beans,Masaka,3642.0,kg
2024-08-02,Beans,Masaka,3538.0,kg
2024-08-03,Beans,Masaka,3509.0,kg
2024-08-04,Beans,Masaka,3492.0,kg
2024-08-05,Beans,Masaka,3410.0,kg
2024-08-06,Beans,Masaka,3637.0,kg
2024-08-07,Beans,Masaka,3449.0,kg
2024-08-08,Beans,Masaka,3387.0,kg
2024-08-09,Beans,Masaka,3683.0,kg
2024-08-10,Beans,Masaka,3421.0,kg
2024-08-11,Beans,Masaka,3511.0,kg
2024-08-12,Beans,Masaka,3427.0,kg
2024-08-13,Beans,Masaka,3487.0,kg
2024-08-14,Beans,Masaka,3322.0,kg
2024-08-15,Beans,Masaka,3261.0,kg
2024-08-16,Beans,Masaka,3435.0,kg
2024-08-17,Beans,Masaka,3232.0,kg
2024-08-18,Beans,Masaka,3177.0,kg
2024-08-19,Beans,Masaka,3542.0,kg
2024-08-20,Beans,Masaka,3577.0,kg
2024-08-21,Beans,Masaka,3461.0,kg
2024-08-22,Beans,Masaka,3307.0,kg
2024-08-23,Beans,Masaka,3371.0,kg
2024-08-24,Beans,Masaka,3257.0,kg
2024-08-25,Beans,Masaka,3528.0,kg
2024-08-26,Beans,Masaka,3425.0,kg
2024-08-27,Beans,Masaka,3354.0,kg
2024-08-28,Beans,Masaka,3504.0,kg
2024-08-29,Beans,Masaka,3346.0,kg
2024-08-30,Beans,Masaka,3474.0,kg
2024-08-31,Beans,Masaka,3432.0,kg
2024-09-01,Beans,Masaka,3346.0,kg
2024-09-02,Beans,Masaka,3380.0,kg
2024-09-03,Beans,Masaka,3329.0,kg
2024-09-04,Beans,Masaka,3280.0,kg
2024-09-05,Beans,Masaka,3319.0,kg
2024-09-06,Beans,Masaka,3247.0,kg
2024-09-07,Beans,Masaka,3200.0,kg
2024-09-08,Beans,Masaka,3267.0,kg
2024-09-09,Beans,Masaka,3389.0,kg
2024-09-10,Beans,Masaka,3218.0,kg
2024-09-11,Beans,Masaka,3253.0,kg
2024-09-12,Beans,Masaka,3156.0,kg
2024-09-13,Beans,Masaka,3414.0,kg
2024-09-14,Beans,Masaka,3145.0,kg
2024-09-15,Beans,Masaka,3213.0,kg
2024-09-16,Beans,Masaka,3305.0,kg
2024-09-17,Beans,Masaka,3179.0,kg
2024-09-18,Beans,Masaka,3403.0,kg
2024-09-19,Beans,Masaka,3136.0,kg
2024-09-20,Beans,Masaka,3259.0,kg
2024-09-21,Beans,Masaka,3478.0,kg
2024-09-22,Beans,Masaka,3306.0,kg
2024-09-23,Beans,Masaka,3320.0,kg
2024-09-24,Beans,Masaka,3211.0,kg
2024-09-25,Beans,Masaka,3371.0,kg
2024-09-26,Beans,Masaka,3204.0,kg
2024-09-27,Beans,Masaka,3547.0,kg
2024-09-28,Beans,Masaka,3033.0,kg
2024-09-29,Beans,Masaka,3376.0,kg
2024-09-30,Beans,Masaka,3282.0,kg
2024-10-01,Beans,Masaka,3440.0,kg
2024-10-02,Beans,Masaka,3227.0,kg
2024-10-03,Beans,Masaka,3383.0,kg
2024-10-04,Beans,Masaka,3383.0,kg
2024-10-05,Beans,Masaka,3261.0,kg
2024-10-06,Beans,Masaka,3135.0,kg
2024-10-07,Beans,Masaka,3182.0,kg
2024-10-08,Beans,Masaka,3320.0,kg
2024-10-09,Beans,Masaka,3413.0,kg
2024-10-10,Beans,Masaka,3393.0,kg
2024-10-11,Beans,Masaka,3417.0,kg
2024-10-12,Beans,Masaka,3538.0,kg
2024-10-13,Beans,Masaka,3204.0,kg
2024-10-14,Beans,Masaka,3276.0,kg
2024-10-15,Beans,Masaka,3475.0,kg
2024-10-16,Beans,Masaka,3355.0,kg
2024-10-17,Beans,Masaka,3525.0,kg
2024-10-18,Beans,Masaka,3510.0,kg
2024-10-19,Beans,Masaka,3347.0,kg
2024-10-20,Beans,Masaka,3449.0,kg
2024-10-21,Beans,Masaka,3349.0,kg
2024-10-22,Beans,Masaka,3290.0,kg
2024-10-23,Beans,Masaka,3452.0,kg
2024-10-24,Beans,Masaka,3480.0,kg
2024-10-25,Beans,Masaka,3437.0,kg
2024-10-26,Beans,Masaka,3512.0,kg
2024-10-27,Beans,Masaka,3411.0,kg
2024-10-28,Beans,Masaka,3389.0,kg
2024-10-29,Beans,Masaka,3342.0,kg
2024-10-30,Beans,Masaka,3530.0,kg
2024-10-31,Beans,Masaka,3535.0,kg
2024-11-01,Beans,Masaka,3430.0,kg
2024-11-02,Beans,Masaka,3423.0,kg
2024-11-03,Beans,Masaka,3567.0,kg
2024-11-04,Beans,Masaka,3685.0,kg
2024-11-05,Beans,Masaka,3503.0,kg
2024-11-06,Beans,Masaka,3386.0,kg
2024-11-07,Beans,Masaka,3530.0,kg
2024-11-08,Beans,Masaka,3565.0,kg
2024-11-09,Beans,Masaka,3572.0,kg
2024-11-10,Beans,Masaka,3496.0,kg
2024-11-11,Beans,Masaka,3719.0,kg
2024-11-12,Beans,Masaka,3589.0,kg
2024-11-13,Beans,Masaka,3662.0,kg
2024-11-14,Beans,Masaka,3658.0,kg
2024-11-15,Beans,Masaka,3587.0,kg
2024-11-16,Beans,Masaka,3980.0,kg
2024-11-17,Beans,Masaka,3824.0,kg
2024-11-18,Beans,Masaka,3855.0,kg
2024-11-19,Beans,Masaka,3635.0,kg
2024-11-20,Beans,Masaka,3667.0,kg
2024-11-21,Beans,Masaka,3797.0,kg
2024-11-22,Beans,Masaka,3709.0,kg
2024-11-23,Beans,Masaka,3650.0,kg
2024-11-24,Beans,Masaka,3730.0,kg
2024-11-25,Beans,Masaka,3830.0,kg
2024-11-26,Beans,Masaka,3722.0,kg
2024-11-27,Beans,Masaka,3728.0,kg
2024-11-28,Beans,Masaka,3675.0,kg
2024-11-29,Beans,Masaka,3961.0,kg
2024-11-30,Beans,Masaka,3993.0,kg
2024-12-01,Beans,Masaka,3731.0,kg
2024-12-02,Beans,Masaka,3704.0,kg
2024-12-03,Beans,Masaka,3751.0,kg
2024-12-04,Beans,Masaka,3789.0,kg
2024-12-05,Beans,Masaka,3751.0,kg
2024-12-06,Beans,Masaka,3994.0,kg
2024-12-07,Beans,Masaka,3983.0,kg
2024-12-08,Beans,Masaka,3922.0,kg
2024-12-09,Beans,Masaka,3807.0,kg
2024-12-10,Beans,Masaka,3975.0,kg
2024-12-11,Beans,Masaka,4118.0,kg
2024-12-12,Beans,Masaka,3771.0,kg
2024-12-13,Beans,Masaka,4028.0,kg
2024-12-14,Beans,Masaka,3972.0,kg
2024-12-15,Beans,Masaka,3979.0,kg
2024-12-16,Beans,Masaka,3918.0,kg
2024-12-17,Beans,Masaka,3948.0,kg
2024-12-18,Beans,Masaka,3855.0,kg
2024-12-19,Beans,Masaka,3885.0,kg
2024-12-20,Beans,Masaka,3892.0,kg
2024-12-21,Beans,Masaka,3920.0,kg
2024-12-22,Beans,Masaka,4140.0,kg
2024-12-23,Beans,Masaka,4021.0,kg
2024-12-24,Beans,Masaka,4077.0,kg
2024-12-25,Beans,Masaka,3875.0,kg
2024-12-26,Beans,Masaka,4009.0,kg
2024-12-27,Beans,Masaka,4022.0,kg
2024-12-28,Beans,Masaka,4019.0,kg
2024-12-29,Beans,Masaka,4015.0,kg
2024-12-30,Beans,Masaka,4000.0,kg
2024-12-31,Beans,Masaka,4157.0,kg
2025-01-01,Beans,Masaka,4175.0,kg
2025-01-02,Beans,Masaka,4248.0,kg
2025-01-03,Beans,Masaka,4128.0,kg
2025-01-04,Beans,Masaka,4071.0,kg
2025-01-05,Beans,Masaka,4196.0,kg
2025-01-06,Beans,Masaka,4086.0,kg
2025-01-07,Beans,Masaka,4089.0,kg
2025-01-08,Beans,Masaka,4120.0,kg
2025-01-09,Beans,Masaka,4277.0,kg
2025-01-10,Beans,Masaka,4422.0,kg
2025-01-11,Beans,Masaka,4167.0,kg
2025-01-12,Beans,Masaka,4327.0,kg
2025-01-13,Beans,Masaka,4491.0,kg
2025-01-14,Beans,Masaka,4244.0,kg
2025-01-15,Beans,Masaka,4236.0,kg
2025-01-16,Beans,Masaka,4400.0,kg
2025-01-17,Beans,Masaka,4411.0,kg
2025-01-18,Beans,Masaka,4394.0,kg
2025-01-19,Beans,Masaka,4408.0,kg
2025-01-20,Beans,Masaka,4200.0,kg
2025-01-21,Beans,Masaka,4379.0,kg
2025-01-22,Beans,Masaka,4195.0,kg
2025-01-23,Beans,Masaka,4189.0,kg
2025-01-24,Beans,Masaka,4203.0,kg
2025-01-25,Beans,Masaka,4234.0,kg
2025-01-26,Beans,Masaka,4384.0,kg
2025-01-27,Beans,Masaka,4070.0,kg
2025-01-28,Beans,Masaka,4288.0,kg
2025-01-29,Beans,Masaka,4301.0,kg
2025-01-30,Beans,Masaka,4409.0,kg
2025-01-31,Beans,Masaka,4413.0,kg
2025-02-01,Beans,Masaka,4339.0,kg
2025-02-02,Beans,Masaka,4320.0,kg
2025-02-03,Beans,Masaka,4323.0,kg
2025-02-04,Beans,Masaka,4245.0,kg
2025-02-05,Beans,Masaka,4154.0,kg
2025-02-06,Beans,Masaka,4223.0,kg
2025-02-07,Beans,Masaka,4375.0,kg
2025-02-08,Beans,Masaka,4328.0,kg
2025-02-09,Beans,Masaka,4136.0,kg
2025-02-10,Beans,Masaka,4467.0,kg
2025-02-11,Beans,Masaka,4334.0,kg
2025-02-12,Beans,Masaka,4291.0,kg
2025-02-13,Beans,Masaka,4271.0,kg
2025-02-14,Beans,Masaka,4257.0,kg
2025-02-15,Beans,Masaka,4410.0,kg
2025-02-16,Beans,Masaka,4343.0,kg
2025-02-17,Beans,Masaka,4404.0,kg
2025-02-18,Beans,Masaka,4368.0,kg
2025-02-19,Beans,Masaka,4355.0,kg
2025-02-20,Beans,Masaka,4259.0,kg
2025-02-21,Beans,Masaka,4408.0,kg
2025-02-22,Beans,Masaka,4252.0,kg
2025-02-23,Beans,Masaka,4527.0,kg
2025-02-24,Beans,Masaka,4370.0,kg
2025-02-25,Beans,Masaka,4284.0,kg
2025-02-26,Beans,Masaka,4247.0,kg
2025-02-27,Beans,Masaka,4470.0,kg
2025-02-28,Beans,Masaka,4160.0,kg
2025-03-01,Beans,Masaka,4266.0,kg
2025-03-02,Beans,Masaka,4338.0,kg
2025-03-03,Beans,Masaka,4409.0,kg
2025-03-04,Beans,Masaka,4340.0,kg
2025-03-05,Beans,Masaka,4564.0,kg
2025-03-06,Beans,Masaka,4286.0,kg
2025-03-07,Beans,Masaka,4338.0,kg
2025-03-08,Beans,Masaka,4128.0,kg
2025-03-09,Beans,Masaka,4426.0,kg
2025-03-10,Beans,Masaka,4383.0,kg
2025-03-11,Beans,Masaka,4294.0,kg
2025-03-12,Beans,Masaka,4406.0,kg
2025-03-13,Beans,Masaka,4518.0,kg
2025-03-14,Beans,Masaka,4282.0,kg
2025-03-15,Beans,Masaka,4405.0,kg
2025-03-16,Beans,Masaka,4501.0,kg
2025-03-17,Beans,Masaka,4399.0,kg
2025-03-18,Beans,Masaka,4442.0,kg
2025-03-19,Beans,Masaka,4348.0,kg
2025-03-20,Beans,Masaka,4369.0,kg
2025-03-21,Beans,Masaka,4291.0,kg
2025-03-22,Beans,Masaka,4395.0,kg
2025-03-23,Beans,Masaka,4500.0,kg
2025-03-24,Beans,Masaka,4194.0,kg
2025-03-25,Beans,Masaka,4373.0,kg
2025-03-26,Beans,Masaka,4350.0,kg
2025-03-27,Beans,Masaka,4350.0,kg
2025-03-28,Beans,Masaka,4167.0,kg
2025-03-29,Beans,Masaka,4026.0,kg
2025-03-30,Beans,Masaka,4185.0,kg
2025-03-31,Beans,Masaka,4244.0,kg
2025-04-01,Beans,Masaka,4310.0,kg
2025-04-02,Beans,Masaka,4371.0,kg
2025-04-03,Beans,Masaka,4160.0,kg
2025-04-04,Beans,Masaka,4138.0,kg
2025-04-05,Beans,Masaka,4322.0,kg
2025-04-06,Beans,Masaka,4086.0,kg
